genderENG,classificationENG,subclassificationENG,genderHUN,classificationHUN,subclassificationHUN,productId,similarProductsLink,mainProductsLink,productName,priceHUF,priceEUR,brand,stockStatusENG,images,color,catalogId,productDetails
women,top,t-shirt,női,felső,póló,2681093,https://www.fashiondays.hu/v/2681093/n%C5%91i-/ruh%C3%A1zat?productSlug=ikonik-p%C3%B3l%C3%B3-zsebbel-a-mellr%C3%A9szen-n%C5%91i-karl-lagerfeld&tagId=1,https://www.fashiondays.hu/p/ikonik-p%C3%B3l%C3%B3-zsebbel-a-mellr%C3%A9szen-n%C5%91i-karl-lagerfeld-p2681093-1/,Ikonik póló zsebbel a mellrészen,20299,56.84,Karl Lagerfeld,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/26294/26293403/images/res_070b6baafa85d6d0abdc80df46dd9713.jpg?s=-I8wcnDUYQAa https://fdcdn.akamaized.net/m/780x1132/products/26294/26293403/images/res_c1ab9cbf87063a5b2f3611ca14c8cb8a.jpg?s=chXgPL0HGaM4 https://fdcdn.akamaized.net/m/780x1132/products/26294/26293403/images/res_271fe03ec7ddde801859df2dfdee5d63.jpg?s=YTRkIXQD2R51 https://fdcdn.akamaized.net/m/780x1132/products/26294/26293403/images/res_0c45ba69da8246fd1fd84c28723ca831.jpg?s=N8tKJerkThRK,pasztellkék,201W1712-356,Leírás Szín: pasztellkék Minta: nincs Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak hossza: rövid Részletek: zseb a mellérszen$ logóminta Összetétel Anyag: 100% pamut Termékszám 201W1712-356
women,top,t-shirt,női,felső,póló,2681070,https://www.fashiondays.hu/v/2681070/n%C5%91i-/ruh%C3%A1zat?productSlug=p%C3%B3l%C3%B3-szegecses-r%C3%A1t%C3%A9ttel-n%C5%91i-karl-lagerfeld&tagId=1,https://www.fashiondays.hu/p/p%C3%B3l%C3%B3-szegecses-r%C3%A1t%C3%A9ttel-n%C5%91i-karl-lagerfeld-p2681070-1/,Póló szegecses rátéttel,25199,70.56,Karl Lagerfeld,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/26294/26293428/images/res_c6480fc410a0a7d43a3e0df390a1dc34.jpg?s=Kxshjd7ye0oi https://fdcdn.akamaized.net/m/780x1132/products/26294/26293428/images/res_01222b976f42cb800034a7a736c74eff.jpg?s=xNYLEdrsE6GR https://fdcdn.akamaized.net/m/780x1132/products/26294/26293428/images/res_94a74bbc9ab2740b0cb41783cda5c6bf.jpg?s=koNVOE5PZKPZ https://fdcdn.akamaized.net/m/780x1132/products/26294/26293428/images/res_07dc55a0ac1b5a0d9629103b3d84becb.jpg?s=vKTLns7dQQVM,fekete,201W1770-999,Leírás Szín: fekete Minta: grafikai Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak hossza: rövid Összetétel Anyag: 100% pamut Termékszám 201W1770-999
women,top,t-shirt,női,felső,póló,2680812,https://www.fashiondays.hu/v/2680812/n%C5%91i-/ruh%C3%A1zat?productSlug=p%C3%B3l%C3%B3-szegecses-r%C3%A1t%C3%A9ttel-n%C5%91i-karl-lagerfeld&tagId=1,https://www.fashiondays.hu/p/p%C3%B3l%C3%B3-szegecses-r%C3%A1t%C3%A9ttel-n%C5%91i-karl-lagerfeld-p2680812-1/,Póló szegecses rátéttel,25199,70.56,Karl Lagerfeld,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/26294/26293417/images/res_428f69824ba8da8e6f33b7930fcb6514.jpg?s=lJWBlwr_sIMm https://fdcdn.akamaized.net/m/780x1132/products/26294/26293417/images/res_10bd54fc662383e0740211a1c07016cf.jpg?s=UkSuJkTyz0dd https://fdcdn.akamaized.net/m/780x1132/products/26294/26293417/images/res_2bb8bf67bd8fababba3fdf73b084ea32.jpg?s=3_28ug0DTiqv https://fdcdn.akamaized.net/m/780x1132/products/26294/26293417/images/res_61f80d0c25a7f82aadbe35805305b4bf.jpg?s=PdM-MAVF9SEk,fehér,201W1770-100,Leírás Szín: fehér Minta: grafikai Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak hossza: rövid Összetétel Anyag: 100% pamut Termékszám 201W1770-100
women,top,t-shirt,női,felső,póló,2676517,https://www.fashiondays.hu/v/2676517/n%C5%91i-/ruh%C3%A1zat?productSlug=p%C3%B3l%C3%B3-kontrasztos-log%C3%B3mint%C3%A1val-n%C5%91i-champion&tagId=1,https://www.fashiondays.hu/p/p%C3%B3l%C3%B3-kontrasztos-log%C3%B3mint%C3%A1val-n%C5%91i-champion-p2676517-1/,Póló kontrasztos logómintával,2999,8.4,Champion,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30000/29999099/images/res_54e89aefc6e091af1a8cde606092dfee.jpg?s=cQbeHmrsKttC https://fdcdn.akamaized.net/m/780x1132/products/30000/29999099/images/res_59c677a196856eb0b12e08201eff42cb.jpg?s=8h16tX_-OkPy https://fdcdn.akamaized.net/m/780x1132/products/30000/29999099/images/res_fd040a51bf358a41b768d1fbac40b1f6.jpg?s=9HbmPA-Ph9Cv,fekete,113698-KK001,Leírás Szín: fekete Minta: logós Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: lágy V alakú Ujjak hossza: rövid Összetétel Anyag: 100% pamut Termékszám 113698-KK001
women,top,t-shirt,női,felső,póló,2675728,https://www.fashiondays.hu/v/2675728/n%C5%91i-/ruh%C3%A1zat?productSlug=vertical-norm%C3%A1l-fazon%C3%BA-top-n%C5%91i-adidas-performance&tagId=1,https://www.fashiondays.hu/p/vertical-norm%C3%A1l-fazon%C3%BA-top-n%C5%91i-adidas-performance-p2675728-1/,Vertical normál fazonú top,6099,17.08,adidas Performance,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/27800/27799950/images/res_84138c35ee6ee4b368ae2261fef9b334.jpg?s=lh--avLMEWXT https://fdcdn.akamaized.net/m/780x1132/products/27800/27799954/images/res_7175318871931ce25b75f9c0ed6a1b9b.jpg?s=l1snLo72MEZ5 https://fdcdn.akamaized.net/m/780x1132/products/27800/27799954/images/res_45df1fa872619cec040173c3a12da951.jpg?s=5dNTtxiGLcel https://fdcdn.akamaized.net/m/780x1132/products/27800/27799954/images/res_a36abc1dd6b7803945cf7342ceebf0dd.jpg?s=VYUACK4APV05 https://fdcdn.akamaized.net/m/780x1132/products/27800/27799954/images/res_5b5521926c31dae4ab635bebd3bdbaac.jpg?s=U9DnsIQtc07M,élénk rózsaszín,FM6166,Leírás Szín: élénk rózsaszín Minta: logós Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak hossza: ujjatlan Részletek: sportos kialakítású hátrész$ puha anyag Kollekció: adidas Sport Inspired Összetétel 100% pamut Termékszám FM6166
women,top,t-shirt,női,felső,póló,2675548,https://www.fashiondays.hu/v/2675548/n%C5%91i-/ruh%C3%A1zat?productSlug=boxed-norm%C3%A1l-fazon%C3%BA-top-terepmint%C3%A1val-n%C5%91i-adidas-performance&tagId=1,https://www.fashiondays.hu/p/boxed-norm%C3%A1l-fazon%C3%BA-top-terepmint%C3%A1val-n%C5%91i-adidas-performance-p2675548-1/,Boxed normál fazonú top terepmintával,6099,17.08,adidas Performance,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/27800/27799932/images/res_a9dfa626c831ce7d3cdf858d28ac69f0.jpg?s=nJf9c0m3Z6_S https://fdcdn.akamaized.net/m/780x1132/products/27800/27799932/images/res_ec3272513fad433713c2a30f9a9a5016.jpg?s=EL8nROoMWSJv https://fdcdn.akamaized.net/m/780x1132/products/27800/27799932/images/res_0238a049e852db12cf8c43b209ff7b53.jpg?s=KWmvFXio9OTz https://fdcdn.akamaized.net/m/780x1132/products/27800/27799932/images/res_c4b09c070f5ea8defa96d6764769bdfc.jpg?s=_RMh6bpzgVXL https://fdcdn.akamaized.net/m/780x1132/products/27800/27799932/images/res_7419e16f0dc4dd86683df2dff85aea94.jpg?s=_oLZI_spQVSh,korallszín,FM6148,Leírás Szín: korallszín Minta: logós Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak hossza: ujjatlan Kollekció: adidas Sport Inspired Összetétel 100% pamut Termékszám FM6148
women,top,t-shirt,női,felső,póló,2675562,https://www.fashiondays.hu/v/2675562/n%C5%91i-/ruh%C3%A1zat?productSlug=boxed-norm%C3%A1l-fazon%C3%BA-top-terepmint%C3%A1val-n%C5%91i-adidas-performance&tagId=1,https://www.fashiondays.hu/p/boxed-norm%C3%A1l-fazon%C3%BA-top-terepmint%C3%A1val-n%C5%91i-adidas-performance-p2675562-1/,Boxed normál fazonú top terepmintával,6099,17.08,adidas Performance,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/27800/27799926/images/res_aaad7576fe0bd9e5265d298c3c45af15.jpg?s=PDVZt-7GDrKY https://fdcdn.akamaized.net/m/780x1132/products/27800/27799926/images/res_1eae1be24360341d5d850217ee929f4b.jpg?s=k4XyOGB-zHqw https://fdcdn.akamaized.net/m/780x1132/products/27800/27799926/images/res_abf5a4cd57ff1fe77c096ed206716ab2.jpg?s=LAijhOYgpNy3 https://fdcdn.akamaized.net/m/780x1132/products/27800/27799926/images/res_92e3ee2547f42fd9ec275263d29058e2.jpg?s=pPub3r2YyarX,fekete,FM6146,Leírás Szín: fekete Minta: logós Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak hossza: ujjatlan Kollekció: adidas Sport Inspired Összetétel 100% pamut Termékszám FM6146
women,top,t-shirt,női,felső,póló,2678751,https://www.fashiondays.hu/v/2678751/n%C5%91i-/ruh%C3%A1zat?productSlug=p%C3%B3l%C3%B3-kontrasztos-log%C3%B3val-n%C5%91i-gap&tagId=1,https://www.fashiondays.hu/p/p%C3%B3l%C3%B3-kontrasztos-log%C3%B3val-n%C5%91i-gap-p2678751-1/,Póló kontrasztos logóval,5599,15.68,GAP,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/29809/29808622/images/res_e27007c30b3c120eff3523c95688de46.jpg?s=9u6nZcWSFOWm https://fdcdn.akamaized.net/m/780x1132/products/29809/29808622/images/res_28609fe3f46072aaafa61123dde661de.jpg?s=4yXSZT3K7n8x https://fdcdn.akamaized.net/m/780x1132/products/29809/29808622/images/res_326871b2be3885f48c5f53555fb368b7.jpg?s=YDM79OZIbYLD https://fdcdn.akamaized.net/m/780x1132/products/29809/29808622/images/res_65c089db4ccfabecbe840cfceec0d458.jpg?s=P2vFkWei-3Cn,orchidea rózsaszín,000548128-962,Leírás Szín: orchidea rózsaszín Minta: logós Anyag: szintetikus anyag$ pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak hossza: rövid Összetétel Anyag 1: 100% pamut Anyag 2: 60% pamut$ 40% poliészter Modellinformáció A modell S-es méretű terméket visel. Méretei: magasság: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 000548128-962
women,top,t-shirt,női,felső,póló,2679147,https://www.fashiondays.hu/v/2679147/n%C5%91i-/ruh%C3%A1zat?productSlug=kerek-nyak%C3%BA-p%C3%B3l%C3%B3-n%C5%91i-edc-by-esprit&tagId=1,https://www.fashiondays.hu/p/kerek-nyak%C3%BA-p%C3%B3l%C3%B3-n%C5%91i-edc-by-esprit-p2679147-1/,Kerek nyakú póló,3799,10.64,EDC by Esprit,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/27368/27367514/images/res_7661ca5bdb7047454840dfd68aab2f30.jpg?s=Ump0roFna21Z https://fdcdn.akamaized.net/m/780x1132/products/27368/27367514/images/res_9ff5e666d477da516c6f5d41a2cf5f26.jpg?s=YRGQN62zBneC https://fdcdn.akamaized.net/m/780x1132/products/27368/27367514/images/res_560948fd5c8fc47f3a7b33185f602c6e.jpg?s=-lwJWeor4r12 https://fdcdn.akamaized.net/m/780x1132/products/27368/27367512/images/res_663b1298fba51c73bd786bde64618f1e.jpg?s=wp6YvGJMkR5k,rózsaszín,129CC1K036-663,Leírás Szín: rózsaszín Minta: nincs Anyag: pamut Fazon: normál Stílus: hétköznapi Nyakkivágás: kerek Ujjak: visszahajtott ujjak Ujjak hossza: rövid Részletek: organikus pamut felhasználásával készült$ texturált megjelenés Összetétel Anyag: 100% pamut Termékszám 129CC1K036-663
women,top,t-shirt,női,felső,póló,2669568,https://www.fashiondays.hu/v/2669568/n%C5%91i-/ruh%C3%A1zat?productSlug=twist-fitneszp%C3%B3l%C3%B3-n%C5%91i-under-armour&tagId=1,https://www.fashiondays.hu/p/twist-fitneszp%C3%B3l%C3%B3-n%C5%91i-under-armour-p2669568-1/,Twist fitneszpóló,5099,14.28,Under Armour,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/29709/29708743/images/res_00022fa5e3b850f52b11c3fd3086b05d.jpg?s=2TETvdh4TgQ9 https://fdcdn.akamaized.net/m/780x1132/products/29709/29708743/images/res_47e48d466f0459208af7843e11afaffd.jpg?s=DHohwBafgRyr https://fdcdn.akamaized.net/m/780x1132/products/29709/29708743/images/res_b23cba7e5bea6621c7eb768687d72278.jpg?s=EBFq_DdphGkf https://fdcdn.akamaized.net/m/780x1132/products/29709/29708743/images/res_1259953fba655cddc2e0cf65320515bf.jpg?s=tjzmo5p6QzW6,fekete,1258568-001,Leírás Nem: női Sport: fitnesz Szín: fekete Minta: nincs Nyakkivágás: V alakú Fazon: normál Anyag: szintetikus szálak Szezon: tavasz-nyár$ ősz-tél Összetétel Anyag: 100% poliészter Termékszám 1258568-001
