genderENG,classificationENG,subclassificationENG,genderHUN,classificationHUN,subclassificationHUN,productId,similarProductsLink,mainProductsLink,productName,priceHUF,priceEUR,brand,stockStatusENG,images,color,catalogId,productDetails
women,dress,dress,női,ruha,ruha,2440415,https://www.fashiondays.hu/v/2440415/n%C5%91i-/ruh%C3%A1zat?productSlug=ema-kiv%C3%A1gott-v%C3%A1ll%C3%BA-ruha-n%C5%91i-diesel&tagId=1,https://www.fashiondays.hu/p/ema-kiv%C3%A1gott-v%C3%A1ll%C3%BA-ruha-n%C5%91i-diesel-p2440415-1/,Ema kivágott vállú ruha,35099,98.28,Diesel,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/27714/27713484/images/res_fcab13f48d2eefa00a21c6f95064caf7.jpg?s=vmfbOZiNF4pE https://fdcdn.akamaized.net/m/780x1132/products/27714/27713484/images/res_05bf89f02f0e4f16a752f02e5c738fa4.jpg?s=Xl0otTnuJYf6 https://fdcdn.akamaized.net/m/780x1132/products/27714/27713484/images/res_ddd195dfcf1e2596a3c8674f61b37042.jpg?s=S1sox4_FAiu_ https://fdcdn.akamaized.net/m/780x1132/products/27714/27713484/images/res_fb100cc052e7082db2d9c8e39ac67d93.jpg?s=0g_uEVuN6ga0,fekete,00SM7D-0JASE-9XX,Leírás Szín: fekete Stílus: hétköznapi Anyag: pamut Minta: nincs Szabás: egyenes Hossza: mini Nyakkivágás: kerek Ujjak hossza: hosszú Zsebek: kenguruzseb Összetétel Anyag: 100% pamut Modell információ: A modell S-es méretű terméket visel. Méretei: 176 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 90 cm Termékszám 00SM7D-0JASE-9XX
women,dress,dress,női,ruha,ruha,2684903,https://www.fashiondays.hu/v/2684903/n%C5%91i-/ruh%C3%A1zat?productSlug=mint%C3%A1s-ingruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/mint%C3%A1s-ingruha-n%C5%91i-sense-p2684903-1/,Mintás ingruha,9399,26.32,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000475/images/res_6e768ec428a14a24819976c42a2d8f6a.jpg?s=OFdMVRn9vdrB https://fdcdn.akamaized.net/m/780x1132/products/30001/30000475/images/res_b9600a108b857ff0e87b7790cfe8e8b9.jpg?s=OU5K1VHlauKf https://fdcdn.akamaized.net/m/780x1132/products/30001/30000475/images/res_88193c43c1549583a5a5ef8e83645774.jpg?s=jw9HmvZ6HrTz,fekete?krémszín,CA4823-CREM,Leírás Szín: fekete$ krémszín Stílus: hétköznapi Anyag: szintetikus anyag$ viszkóz Minta: van Szabás: bővülő Hossza: midi Nyakkivágás: V-hasítékkal Ujjak hossza: rövid Részletek: levehető megkötő a derékrészen Rögzítés: gombos Összetétel Anyag: 55% viszkóz$ 45% cupro Bélés: 100% viszkóz Termékszám CA4823-CREM
women,dress,dress,női,ruha,ruha,2678749,https://www.fashiondays.hu/v/2678749/n%C5%91i-/ruh%C3%A1zat?productSlug=vir%C3%A1gmint%C3%A1s-lentartalm%C3%BA-ruha-n%C5%91i-gap&tagId=1,https://www.fashiondays.hu/p/vir%C3%A1gmint%C3%A1s-lentartalm%C3%BA-ruha-n%C5%91i-gap-p2678749-1/,Virágmintás lentartalmú ruha,15399,43.12,GAP,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/29809/29808732/images/res_d8c4aa6a7664a54f8ccbff0589cb2cee.jpg?s=Y9NyKhML4ahc https://fdcdn.akamaized.net/m/780x1132/products/29809/29808732/images/res_94aa5ea3115e109c98295f63e7067c5c.jpg?s=iR0yTTxJwqjZ https://fdcdn.akamaized.net/m/780x1132/products/29809/29808732/images/res_70a009ba69a4a39053eda7b11916fb49.jpg?s=5YgQFqekU43_ https://fdcdn.akamaized.net/m/780x1132/products/29809/29808732/images/res_8ad568550c913bb2460c1b2c91738a1a.jpg?s=QCIhwkphEjea,fehér,000541670-094,Leírás Szín: fehér Stílus: hétköznapi Anyag: pamut$ lenvászon Minta: virágminta Szabás: bővülő Hossza: mini Nyakkivágás: V alakú Ujjak hossza: rövid Rögzítés: gombos Összetétel Anyag: 55% len$ 45% pamut Bélés: 100% pamut Modellinformáció A modell 4-es (=S) méretű terméket visel$ amerikai méretezés szerint. Méretei: magasság: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 000541670-094
women,dress,dress,női,ruha,ruha,2678670,https://www.fashiondays.hu/v/2678670/n%C5%91i-/ruh%C3%A1zat?productSlug=v-nyak%C3%BA-vir%C3%A1gmint%C3%A1s-ruha-n%C5%91i-gap&tagId=1,https://www.fashiondays.hu/p/v-nyak%C3%BA-vir%C3%A1gmint%C3%A1s-ruha-n%C5%91i-gap-p2678670-1/,V-nyakú virágmintás ruha,11499,32.2,GAP,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/29809/29808780/images/res_e754fbc0f5e7b4d4da3194ad5529a057.jpg?s=3BcH5w1kpnux https://fdcdn.akamaized.net/m/780x1132/products/29809/29808780/images/res_c26235fbaed46f1452434a38dd7bff3f.jpg?s=cb1VypEQdIf3 https://fdcdn.akamaized.net/m/780x1132/products/29809/29808780/images/res_fbe81a0a967a457cef8bf95e503a6304.jpg?s=AhMRjVB4SWMV https://fdcdn.akamaized.net/m/780x1132/products/29809/29808780/images/res_55257913725cf55ff0fbe7f4c4ef466c.jpg?s=Cp0cYvh0dBHK,rózsaszín,000541675-193,Leírás Szín: rózsaszín Stílus: hétköznapi Anyag: viszkóz Minta: virágminta Szabás: bővülő Hossza: mini Nyakkivágás: V alakú Pántok: 2 vékony Ujjak hossza: ujjatlan Összetétel Anyag: 100% viszkóz Bélés: 100% poliészter Modellinformáció A modell 4-es (=S) méretű terméket visel$ amerikai méretezés szerint. Méretei: magasság: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 000541675-193
women,dress,dress,női,ruha,ruha,2685107,https://www.fashiondays.hu/v/2685107/n%C5%91i-/ruh%C3%A1zat?productSlug=%C3%81tlapol%C3%B3s-miniruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/%C3%81tlapol%C3%B3s-miniruha-n%C5%91i-sense-p2685107-1/,Átlapolós miniruha,4399,12.32,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000498/images/res_e303cb3a99aa9469f142776c0934db77.jpg?s=kFFnfe2sgp9Z https://fdcdn.akamaized.net/m/780x1132/products/30001/30000498/images/res_6d26a7b93d510f9ccaf96ed6bf8a2fa5.jpg?s=xX0G38-Nt9Nn https://fdcdn.akamaized.net/m/780x1132/products/30001/30000498/images/res_718199c4564d2b33e562428f69c07a87.jpg?s=-Jov2cYQEmMW,rózsaszín?piros,CA4868-ROZ,Leírás Szín: rózsaszín$ piros Stílus: hétköznapi Anyag: viszkóz$ szintetikus szálak Minta: nincs Fazon: átlapolós Hossza: mini Nyakkivágás: átlapolt Ujjak típusa: ejtett Ujjak hossza: rövid Részletek: rugalmas derékrész Összetétel Anyag: 95% viszkóz$ 5% elasztán Termékszám CA4868-ROZ
women,dress,dress,női,ruha,ruha,2685097,https://www.fashiondays.hu/v/2685097/n%C5%91i-/ruh%C3%A1zat?productSlug=%C3%81tlapol%C3%B3s-miniruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/%C3%81tlapol%C3%B3s-miniruha-n%C5%91i-sense-p2685097-1/,Átlapolós miniruha,4399,12.32,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000504/images/res_b7cdba6854f717ad453e37c3ca385dec.jpg?s=DgFhf4In504Q https://fdcdn.akamaized.net/m/780x1132/products/30001/30000504/images/res_64df3898af1b1600c0bc7b9683901618.jpg?s=CgZwxYW2bVft https://fdcdn.akamaized.net/m/780x1132/products/30001/30000503/images/res_50b8d24345503eb14ff6648c8aa91026.jpg?s=SXDlfykd5lSZ,olívazöld?tengerészkék,CA4868-VERNIL,Leírás Szín: olívazöld$ tengerészkék Stílus: hétköznapi$ irodai Anyag: viszkóz$ szintetikus szálak Minta: nincs Részletek: átlapolós Hossza: mini Nyakkivágás: átlapolt Ujjak típusa: ejtett Ujjak hossza: rövid Összetétel Anyag: 95% viszkóz$ 5% elasztán Termékszám CA4868-VERNIL
women,dress,dress,női,ruha,ruha,2679409,https://www.fashiondays.hu/v/2679409/n%C5%91i-/ruh%C3%A1zat?productSlug=v%C3%A9kony-farmerruha-n%C5%91i-banana-republic&tagId=1,https://www.fashiondays.hu/p/v%C3%A9kony-farmerruha-n%C5%91i-banana-republic-p2679409-1/,Vékony farmerruha,28699,80.36,Banana Republic,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/29800/29799163/images/res_4de5a12aa19100058ee4b931f1e2f599.jpg?s=N4Y3T3cvsNjy https://fdcdn.akamaized.net/m/780x1132/products/29800/29799163/images/res_d506267034be86fc38f3fe847687fb03.jpg?s=Q13GSRpvS-5X https://fdcdn.akamaized.net/m/780x1132/products/29800/29799163/images/res_cf79f66f76aa8a413997fd7ebcd4d0d8.jpg?s=5-Po6Vhk-8r2 https://fdcdn.akamaized.net/m/780x1132/products/29800/29799163/images/res_ced1c6f6645c46f669d30648d7cc004b.jpg?s=N2T4kDc5_-Gb https://fdcdn.akamaized.net/m/780x1132/products/29800/29799163/images/res_68c7136ff096960d88d713d546485479.jpg?s=7FI5grcHUCXg,levendulakék,000548112-156,Leírás Szín: levendulakék Stílus: hétköznapi Anyag: pamut Minta: nincs Fazon: szűkített Hossza: mini Nyakkivágás: lágy V-nyakkivágás Ujjak hossza: rövid Összetétel Anyag: 98% pamut$ 2% elasztán Modellinformáció A modell 4 (=S) méretű terméket visel$ amerikai méretezés szerint. Méretei: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 000548112-156
women,dress,dress,női,ruha,ruha,2685053,https://www.fashiondays.hu/v/2685053/n%C5%91i-/ruh%C3%A1zat?productSlug=lentartalm%C3%BA-miniruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/lentartalm%C3%BA-miniruha-n%C5%91i-sense-p2685053-1/,Lentartalmú miniruha,13299,37.24,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000492/images/res_41dde0c891ffeed89fab81bd5a260a8e.jpg?s=-4aq2nYKNqas https://fdcdn.akamaized.net/m/780x1132/products/30001/30000492/images/res_34832e146bf33e0b7f156ef261725ed3.jpg?s=DYVRrJL7aIyu https://fdcdn.akamaized.net/m/780x1132/products/30001/30000492/images/res_ef5eb74ee5a7833e2898833a5f3b7b64.jpg?s=GBd2nl3UPY7w,olívazöld,CA4851-VERDE,Leírás Szín: olívazöld Stílus: hétköznapi Anyag: viszkóz$ lenvászon Minta: nincs Szabás: A-vonalú Hossza: mini Nyakkivágás: kerek Ujjak hossza: rövid Részletek: díszgombok Összetétel Anyag: 75% viszkóz$ 25% len Termékszám CA4851-VERDE
women,dress,dress,női,ruha,ruha,2685028,https://www.fashiondays.hu/v/2685028/n%C5%91i-/ruh%C3%A1zat?productSlug=lentartalm%C3%BA-miniruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/lentartalm%C3%BA-miniruha-n%C5%91i-sense-p2685028-1/,Lentartalmú miniruha,13299,37.24,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000488/images/res_4fd9af579c1b48b817219724bffcd21f.jpg?s=bMASgIuU6xHS https://fdcdn.akamaized.net/m/780x1132/products/30001/30000485/images/res_517aa61f3929bfc16d67b7624185592b.jpg?s=Axv2pmUkRCAr https://fdcdn.akamaized.net/m/780x1132/products/30001/30000485/images/res_3c8af164b055eb274c599548c4c409cc.jpg?s=4PFewY33iDrW,narancssárga,CA4851-ORANGE,Leírás Szín: narancssárga Stílus: hétköznapi$ irodai Anyag: viszkóz$ lenvászon Minta: nincs Szabás: bővülő Hossza: mini Nyakkivágás: csónaknyak Ujjak hossza: rövid Részlet: díszgombok Rögzítés: cipzáros Összetétel Anyag: 75% viszkóz$ 25% len Termékszám CA4851-ORANGE
women,dress,dress,női,ruha,ruha,2684987,https://www.fashiondays.hu/v/2684987/n%C5%91i-/ruh%C3%A1zat?productSlug=csipkebet%C3%A9tes-b%C5%91v%C3%BCl%C5%91-fazon%C3%BA-miniruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/csipkebet%C3%A9tes-b%C5%91v%C3%BCl%C5%91-fazon%C3%BA-miniruha-n%C5%91i-sense-p2684987-1/,Csipkebetétes bővülő fazonú miniruha,16099,45.08,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000337/images/res_55869376631dc0ed0d8a607bfd063804.jpg?s=haqJMXpLgkmB https://fdcdn.akamaized.net/m/780x1132/products/30001/30000337/images/res_2601e42b8de8dc984a357dbfea0a7668.jpg?s=0fxOaepKf9Xo https://fdcdn.akamaized.net/m/780x1132/products/30001/30000337/images/res_58efec128e663145a54963c81e06bac5.jpg?s=synuKiCwcjJV,tengerészkék,CA5041-NAVY,Leírás Szín: tengerészkék Stílus: elegáns Anyag: szintetikus szálak Minta: nincs Szabás: bővülő Hossza: midi Nyakkivágás: csónaknyak Ujjak hossza: háromnegyedes Részletek: redőzés$ csipkebetétek Összetétel Anyag: 89% poliészter$ 11% elasztán Bélés: 100% viszkóz Termékszám CA5041-NAVY
women,dress,dress,női,ruha,ruha,2684956,https://www.fashiondays.hu/v/2684956/n%C5%91i-/ruh%C3%A1zat?productSlug=csipkebet%C3%A9tes-b%C5%91v%C3%BCl%C5%91-fazon%C3%BA-miniruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/csipkebet%C3%A9tes-b%C5%91v%C3%BCl%C5%91-fazon%C3%BA-miniruha-n%C5%91i-sense-p2684956-1/,Csipkebetétes bővülő fazonú miniruha,16099,45.08,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000344/images/res_83e634ce7a5c1e0254bd9c0f4e84ec7b.jpg?s=vtqp_7JC0MD6 https://fdcdn.akamaized.net/m/780x1132/products/30001/30000344/images/res_ed53423731dcc62401e7b2d520cc8715.jpg?s=6ys1VF8KtPxI https://fdcdn.akamaized.net/m/780x1132/products/30001/30000344/images/res_c0b2c40d54174d21418b87e5e729a259.jpg?s=pGUeGlNdINdG,fekete,CA5041-NEGRU,Leírás Szín: fekete Stílus: elegáns Anyag: szintetikus szálak Minta: nincs Szabás: bővülő Hossza: midi Nyakkivágás: csónaknyak Ujjak hossza: háromnegyedes Részletek: redőzés$ csipkebetétek Összetétel Anyag: 89% poliészter$ 11% elasztán Bélés: 100% viszkóz Termékszám CA5041-NEGRU
women,dress,dress,női,ruha,ruha,2678797,https://www.fashiondays.hu/v/2678797/n%C5%91i-/ruh%C3%A1zat?productSlug=szat%C3%A9n-maxiruha-n%C5%91i-banana-republic&tagId=1,https://www.fashiondays.hu/p/szat%C3%A9n-maxiruha-n%C5%91i-banana-republic-p2678797-1/,Szatén maxiruha,37799,105.84,Banana Republic,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/29809/29808831/images/res_4f8013b69f3122d67cc0810ae813cd28.jpg?s=7K7tiaobZB9S https://fdcdn.akamaized.net/m/780x1132/products/29809/29808831/images/res_d95978f7e64c848a9ee7ff7b97ee2ce3.jpg?s=84f-XDMsw3o3 https://fdcdn.akamaized.net/m/780x1132/products/29809/29808831/images/res_080529cbac8bace1a7f089924a088339.jpg?s=p8UcIzm-6gc_ https://fdcdn.akamaized.net/m/780x1132/products/29809/29808831/images/res_f16d33550f1babe12a83df229dcd3f1e.jpg?s=OqTbGvLtwzAr https://fdcdn.akamaized.net/m/780x1132/products/29809/29808831/images/res_538b112dd7c11e1a81ca40ddf151a4a4.jpg?s=b44dsCSU1OO_ https://fdcdn.akamaized.net/m/780x1132/products/29809/29808831/images/res_cb31b0d52b5b5168b0c8f0c127ee5a95.jpg?s=KYFvuzZMbetf https://fdcdn.akamaized.net/m/780x1132/products/29809/29808831/images/res_ef02c1683096474686fd581405d54aaf.jpg?s=DEP9VsVlbSmb,csontszín,000552853-530,Leírás Szín: csontszín Stílus: hétköznapi$ irodai$ elegáns Anyag: szatén Minta: nincs Szabás: bővülő Hossz: maxi Nyakkivágás: kerek Ujjak hossza: hosszú Részletek: megkötő a derékrészen Összetétel Anyag: 100% poliészter Bélés: 100% poliészter Modellinformáció A modell 4-es (=S) méretű terméket visel$ amerikai méretezés szerint. Méretei: magasság: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 000552853-530
women,dress,dress,női,ruha,ruha,2684787,https://www.fashiondays.hu/v/2684787/n%C5%91i-/ruh%C3%A1zat?productSlug=v-nyak%C3%BA-midiruha-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/v-nyak%C3%BA-midiruha-n%C5%91i-sense-p2684787-1/,V-nyakú midiruha,15199,42.56,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000055/images/res_54ea1d156490327ed2d26b56b4bf40d1.jpg?s=kMum5g3rWUIf https://fdcdn.akamaized.net/m/780x1132/products/30001/30000055/images/res_99f34d08c935c36222f5733b75cb086b.jpg?s=FADu1TNyhDlx https://fdcdn.akamaized.net/m/780x1132/products/30001/30000055/images/res_17e262f43dff7e2fadf72b495d481161.jpg?s=VTYV32tp8zIm,korallszín,CA4850-CORAL,Leírás Szín: korallszín Stílus: elegáns Anyag: szintetikus szálak Minta: nincs Szabás: egyenes Hossza: midi Nyakkivágás: V-alakú Ujjak hossza: rövid Összetétel Anyag: 70% poliészter$ 30% viszkóz Bélés: 100% viszkóz Részletek anyaga: 100% poliészter Termékszám CA4850-CORAL
women,dress,dress,női,ruha,ruha,2678686,https://www.fashiondays.hu/v/2678686/n%C5%91i-/ruh%C3%A1zat?productSlug=%C3%81tlapol%C3%B3s-miniruha-vir%C3%A1gmint%C3%A1val-n%C5%91i-banana-republic&tagId=1,https://www.fashiondays.hu/p/%C3%81tlapol%C3%B3s-miniruha-vir%C3%A1gmint%C3%A1val-n%C5%91i-banana-republic-p2678686-1/,Átlapolós miniruha virágmintával,28699,80.36,Banana Republic,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/29809/29808823/images/res_fe4879f8a3cf46240e7559a3c4febb87.jpg?s=Tpt3qexAgdQo https://fdcdn.akamaized.net/m/780x1132/products/29809/29808823/images/res_127e83565643208d4eba4edd0d6d7490.jpg?s=ejLHGTTh-Hf9 https://fdcdn.akamaized.net/m/780x1132/products/29809/29808823/images/res_7582f7cf86bf91baf6d0cc7ca6e7601d.jpg?s=hpXzfIcWFTfo https://fdcdn.akamaized.net/m/780x1132/products/29809/29808823/images/res_15d8a7cbcdc632183335d89bfe6676f4.jpg?s=kjQGJhiHAu-s,kék?fehér,000548061-674,Leírás Szín: kék$ fehér Stílus: hétköznapi Anyag: viszkóz Minta: virágminta Szabás: bővülő$ átlapolós Hossza: mini Nyakkivágás: V alakú Ujjak: puffos Ujjak hossza: rövid Összetétel Anyag: 100% viszkóz Bélés: 100% poliamid Modellinformáció A modell 4-es (=S) méretű terméket visel$ amerikai méretezés szerint. Méretei: magasság: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 000548061-674
women,dress,dress,női,ruha,ruha,2685141,https://www.fashiondays.hu/v/2685141/n%C5%91i-/ruh%C3%A1zat?productSlug=midiruha-plisz%C3%ADrozott-als%C3%B3-szeg%C3%A9llyel-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/midiruha-plisz%C3%ADrozott-als%C3%B3-szeg%C3%A9llyel-n%C5%91i-sense-p2685141-1/,Midiruha pliszírozott alsó szegéllyel,12699,35.56,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000364/images/res_7a276d98f8005093426b29c741f9d46f.jpg?s=5FQbVDOF8Mj8 https://fdcdn.akamaized.net/m/780x1132/products/30001/30000364/images/res_d9c0eaca7536ce1143c42abeaed6fcb9.jpg?s=tgL544eUtNpw https://fdcdn.akamaized.net/m/780x1132/products/30001/30000364/images/res_586bca0a987539d7e0c82933bf0a33f8.jpg?s=une0MMmJkE8Q,élénkpiros,CA4802-ROSU,Leírás Szín: élénkpiros Stílus: elegáns Anyag: szintetikus szálak Minta: nincs Szabás: egyenes Hossza: midi Nyakkivágás: V-alakú Ujjak hossza: rövid Részlet: redőzött szegély Rögzítés: cipzáros Összetétel Anyag 1: 88% poliészter$ 12% elasztán Anyag 2: 100% poliészter Bélés: 100% viszkóz Termékszám CA4802-ROSU
women,dress,dress,női,ruha,ruha,2684999,https://www.fashiondays.hu/v/2684999/n%C5%91i-/ruh%C3%A1zat?productSlug=midiruha-plisz%C3%ADrozott-als%C3%B3r%C3%A9sszel-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/midiruha-plisz%C3%ADrozott-als%C3%B3r%C3%A9sszel-n%C5%91i-sense-p2684999-1/,Midiruha pliszírozott alsórésszel,15399,43.12,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000375/images/res_de8ac1fef35439839386c42a9e8e162f.jpg?s=gwbeeNQ6ZWC9 https://fdcdn.akamaized.net/m/780x1132/products/30001/30000375/images/res_5cebd42db58326e2a43111b505612ab3.jpg?s=-Rj6maafpXvW https://fdcdn.akamaized.net/m/780x1132/products/30001/30000375/images/res_bbefe49d26fa2f8a907a12962062924a.jpg?s=lGtaniL_XDyn,lila?fehér,SLE758-MOV,Leírás Szín: lila$ fehér Stílus: elegáns Anyag: szintetikus szálak Minta: pöttyös Szabás: bővülő Hossza: midi Nyakkivágás: kerek Ujjak hossza: ujjatlan Részletek: gombos kivágás a hátoldalán$ pliszírozott dizájn$ lágy esésű anyag Összetétel Anyag: 100% poliészter Bélés: 100% viszkóz Termékszám SLE758-MOV
women,dress,dress,női,ruha,ruha,2684993,https://www.fashiondays.hu/v/2684993/n%C5%91i-/ruh%C3%A1zat?productSlug=midiruha-plisz%C3%ADrozott-als%C3%B3r%C3%A9sszel-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/midiruha-plisz%C3%ADrozott-als%C3%B3r%C3%A9sszel-n%C5%91i-sense-p2684993-1/,Midiruha pliszírozott alsórésszel,15399,43.12,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000382/images/res_60bdf7ba2475b439566b407b19eab1ac.jpg?s=njrXRhyMRURk https://fdcdn.akamaized.net/m/780x1132/products/30001/30000382/images/res_2aab99bb280945bbceca7c51c4097ce1.jpg?s=Hl1oM2oe_bCU https://fdcdn.akamaized.net/m/780x1132/products/30001/30000381/images/res_d984e5e69755ba77ed19bb8c9712378e.jpg?s=Ukxc4YXxa0bp,zöld?narancssárga,SLE758-VERDE,Leírás Szín: zöld$ narancssárga Stílus: hétköznapi$ elegáns Anyag: szintetikus szálak Minta: virágminta$ trópusi minta Szabás: bővülő Hossza: midi Nyakkivágás: kerek Ujjak hossza: ujjatlan Részletek: gombos kivágás a hátoldalán$ pliszírozott dizájn$ lágy esésű anyag Összetétel Anyag: 100% poliészter Bélés: 100% viszkóz Termékszám SLE758-VERDE
women,dress,dress,női,ruha,ruha,2685013,https://www.fashiondays.hu/v/2685013/n%C5%91i-/ruh%C3%A1zat?productSlug=lentartalm%C3%BA-ruha-kiv%C3%A1gott-r%C3%A9szletekkel-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/lentartalm%C3%BA-ruha-kiv%C3%A1gott-r%C3%A9szletekkel-n%C5%91i-sense-p2685013-1/,Lentartalmú ruha kivágott részletekkel,8899,24.92,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000522/images/res_fff29ffd8197d7d3ca56aadd7265ec08.jpg?s=5ELVcUNZYCB7 https://fdcdn.akamaized.net/m/780x1132/products/30001/30000522/images/res_45b8fa6e0a098de0f66aff0a2b00e8f0.jpg?s=0TimgpaLjDFV https://fdcdn.akamaized.net/m/780x1132/products/30001/30000522/images/res_05e7fd05fbc0d1bb5f0cdc2ca9a9148b.jpg?s=Jlldu91jF5Bx,pisztáciazöld,XC181-FISTIC,Leírás Szín: pisztáciazöld Stílus: hétköznapi Anyag: pamut$ lenvászon Minta: nincs Szabás: A-vonalú Hossza: midi Nyakkivágás: kerek Ujjak hossza: ujjatlan Részletek: kivágott részletek Összetétel Anyag: 53% len$ 47% pamut Termékszám XC181-FISTIC
women,dress,dress,női,ruha,ruha,2685008,https://www.fashiondays.hu/v/2685008/n%C5%91i-/ruh%C3%A1zat?productSlug=lentartalm%C3%BA-ruha-kiv%C3%A1gott-r%C3%A9szletekkel-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/lentartalm%C3%BA-ruha-kiv%C3%A1gott-r%C3%A9szletekkel-n%C5%91i-sense-p2685008-1/,Lentartalmú ruha kivágott részletekkel,8899,24.92,Sense,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000526/images/res_51bccec68eb68a3673b47ad6fca03bd8.jpg?s=CspaRcIK8O5P https://fdcdn.akamaized.net/m/780x1132/products/30001/30000526/images/res_6822ffdceea670e1cf1d01bdb4ee3b16.jpg?s=EuRsMbuicWh7 https://fdcdn.akamaized.net/m/780x1132/products/30001/30000526/images/res_d08de65c51435cbffef896bfaa792f7d.jpg?s=nYTFAGKYtRRf,zöld,XC181-VERDE,Leírás Szín: zöld Stílus: hétköznapi Anyag: pamut$ lenvászon Minta: nincs Szabás: A-vonalú Hossza: midi Nyakkivágás: kerek Ujjak hossza: ujjatlan Részletek: kivágott részletek Összetétel Anyag: 53% len$ 47% pamut Termékszám XC181-VERDE
women,dress,dress,női,ruha,ruha,2684967,https://www.fashiondays.hu/v/2684967/n%C5%91i-/ruh%C3%A1zat?productSlug=lentartalm%C3%BA-ruha-kiv%C3%A1gott-r%C3%A9szletekkel-n%C5%91i-sense&tagId=1,https://www.fashiondays.hu/p/lentartalm%C3%BA-ruha-kiv%C3%A1gott-r%C3%A9szletekkel-n%C5%91i-sense-p2684967-1/,Lentartalmú ruha kivágott részletekkel,8899,24.92,Sense,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30001/30000518/images/res_59df194c581344f7b7f037dbfc7b1f0a.jpg?s=PAyBaJZTRzP1 https://fdcdn.akamaized.net/m/780x1132/products/30001/30000518/images/res_b2d8c51f5c831bb2f2aa2b2f2078140e.jpg?s=kULsOB4q_hYA https://fdcdn.akamaized.net/m/780x1132/products/30001/30000518/images/res_d485a95d7ceb2d877ba66fc9d3f78d91.jpg?s=fRiaWs3fDljW,bézs,XC181-BEJ,Leírás Szín: bézs Stílus: hétköznapi Anyag: pamut$ lenvászon Minta: nincs Szabás: A-vonalú Hossza: midi Nyakkivágás: kerek Ujjak hossza: ujjatlan Részletek: kivágott részletek Összetétel Anyag: 53% len$ 47% pamut Termékszám XC181-BEJ
